libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.AR.A1AN.01A.11R.A12P.07	LumA	0	0	0.680844293593551	0.319155706406449	0
TCGA.OL.A5S0.01A.11R.A28M.07	Basal	0.900228126677402	0.099771873322598	0	0	0
TCGA.AO.A0JM.01A.21R.A056.07	LumB	0	0.478550062972292	0	0.521449937027708	0
TCGA.GM.A2DH.01A.11R.A180.07	Her2	0.149481554002937	0.46224022072894	0	0.388278225268123	0
TCGA.BH.A42V.01A.11R.A24H.07	LumA	0	0	0.51475828943291	0	0.48524171056709
TCGA.C8.A273.01A.11R.A16F.07	LumB	0	0.278110570323225	0	0.721889429676775	0
TCGA.B6.A0X7.01A.11R.A10J.07	LumA	0	0	0.752665753261452	0.110383034490975	0.136951212247573
TCGA.B6.A0I1.01A.11R.A21T.07	Basal	0.887517701800526	0.102569289904916	0	0.00991300829455796	0
TCGA.A7.A13G.01A.11R.A13Q.07	LumA	0	0	0.717520784216404	0	0.282479215783596
TCGA.E2.A1L9.01A.11R.A13Q.07	LumB	0	0.0459002884219201	0.335970333745365	0.618129377832715	0
TCGA.LL.A5YP.01A.21R.A28M.07	Basal	0.84585152838428	0.15414847161572	0	0	0
TCGA.A8.A08O.01A.21R.A056.07	LumA	0	0	0.596408045977012	0.403591954022989	0
TCGA.AR.A251.01A.12R.A169.07	Basal	0.806433051383854	0.15541745785143	0	0.038149490764716	0
TCGA.A7.A13E.01A.11R.A277.07	Basal	0.900184477533272	0	0	0	0.0998155224667282
TCGA.V7.A7HQ.01A.11R.A33J.07	LumA	0	0	0.785977859778598	0.00285455684745527	0.211167583373947
TCGA.E2.A56Z.01A.12R.A29R.07	LumB	0	0.019995142880272	0.123289889095766	0.856714968023962	0
TCGA.E2.A1IU.01A.11R.A14D.07	LumA	0	0	0.650476435745558	0.115117177440124	0.234406386814319
TCGA.E9.A1R6.01A.11R.A14D.07	LumB	0	0.233833141099577	0.222914263744714	0.543252595155709	0
TCGA.BH.A0DH.01A.11R.A084.07	LumA	0	0.152242352242352	0.465043065043065	0.382714582714583	0
TCGA.D8.A1XY.01A.11R.A14M.07	LumA	0	0	0.700238756517078	0.106465916289042	0.19329532719388
TCGA.E2.A570.01A.11R.A29R.07	LumB	0	0.211307525919296	0.233236369060938	0.555456105019766	0
TCGA.E2.A1LA.01A.11R.A144.07	LumB	0	0.185316680403221	0.171368794775883	0.643314524820896	0
TCGA.C8.A1HF.01A.11R.A137.07	Her2	0	0.626534011220196	0	0.373465988779804	0
TCGA.S3.AA0Z.01A.11R.A41B.07	Basal	1	0	0	0	0
TCGA.AR.A0TU.01A.31R.A109.07	Basal	0.682111560056672	0.146455370729916	0	0.171433069213412	0
TCGA.BH.A0HI.01A.11R.A084.07	LumB	0	0	0.470966620305981	0.52903337969402	0
TCGA.C8.A1HJ.01A.11R.A13Q.07	Basal	0.82313700895148	0.103825759735447	0	0.0730372313130737	0
TCGA.BH.A5IZ.01A.11R.A27Q.07	Basal	0.92297798290081	0.0256487856548385	0	0.051373231444352	0
TCGA.LL.A8F5.01A.11R.A36F.07	Basal	0.870301235839341	0	0	0	0.129698764160659
TCGA.D8.A1JM.01A.11R.A13Q.07	Basal	0.982553823311062	0	0	0	0.0174461766889384
TCGA.AO.A0JB.01A.11R.A32Y.07	Normal	0.494630506006553	0	0	0	0.505369493993447
TCGA.E2.A1LS.01A.12R.A157.07	Basal	0.61065881092662	0	0	0	0.38934118907338
TCGA.D8.A1XM.01A.21R.A14M.07	LumB	0	0.270926578421103	0.0899914293876773	0.63908199219122	0
TCGA.A7.A2KD.01A.31R.A21T.07	LumB	0	0.42385430177259	0	0.57614569822741	0
TCGA.S3.AA14.01A.11R.A41B.07	Her2	0	0.564580479961889	0.282320014291669	0.153099505746442	0
TCGA.LL.A6FQ.01A.11R.A31O.07	LumA	0	0.0730532133493942	0.473676751930844	0.453270034719762	0
TCGA.AR.A1AP.01A.11R.A12P.07	LumB	0	0.1980799718161	0	0.8019200281839	0
TCGA.BH.A1EY.01A.11R.A13Q.07	LumB	0	0	0.443334881560613	0.556665118439387	0
TCGA.B6.A0RE.01A.11R.A056.07	Basal	0.938970402226157	0.0610295977738426	0	0	0
TCGA.AC.A5XU.01A.11R.A28M.07	LumB	0	0	0.0739869753979739	0.926013024602026	0
TCGA.D8.A1XK.01A.21R.A14M.07	Basal	0.666616046570488	0.21447734750696	0	0.118906605922551	0
TCGA.S3.AA12.01A.11R.A41B.07	LumB	0	0.147127133191962	0.347066545491265	0.505806321316773	0
TCGA.BH.A0AU.01A.11R.A12P.07	LumB	0	0.238398914518317	0	0.761601085481682	0
TCGA.A7.A13F.01A.11R.A12P.07	LumB	0	0.402549792077041	0	0.597450207922959	0
