libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.E9.A228.01A	LumB	0	0	0.46901183668041	0.53098816331959	0
TCGA.A7.A5ZW.01A	Basal	0.842918066683898	0.157081933316102	0	0	0
TCGA.B6.A2IU.01A	LumB	0	0.350991210024313	0	0.649008789975687	0
TCGA.A7.A6VW.01A	LumA	0	0	0.590532193925036	0	0.409467806074964
TCGA.BH.A1FL.01A	Basal	0.562752632366885	0.209441588901642	0	0.227805778731474	0
TCGA.D8.A27F.01A	LumB	0	0.323189522342065	0	0.676810477657935	0
TCGA.E9.A1N9.01A	LumB	0	0	0.458972845336482	0.541027154663518	0
TCGA.AO.A1KR.01A	LumA	0	0	0.507206341580591	0	0.492793658419409
TCGA.A2.A3Y0.01A	LumB	0	0.37947562947563	0	0.62052437052437	0
TCGA.BH.A1FH.01A	LumB	0	0	0.345106761565836	0.654893238434164	0
TCGA.D8.A4Z1.01A	LumB	0	0.317812377594986	0	0.682187622405014	0
TCGA.A7.A0D9.01A	LumB	0.217170290878283	0.312623552668738	0	0.470206156452979	0
TCGA.AN.A0XR.01A	LumB	0	0	0.357335490830636	0.642664509169363	0
TCGA.C8.A1HN.01A	Her2	0.0695314831393614	0.814980602805133	0	0.115487914055506	0
TCGA.EW.A1OW.01A	LumA	0	0	0.525950512975256	0	0.474049487024744
TCGA.A2.A0SX.01A	LumB	0.0175046234570556	0.453012773644144	0	0.5294826028988	0
TCGA.BH.A5J0.01A	LumB	0	0.166114631336406	0	0.833885368663594	0
TCGA.BH.A0B3.01A	Normal	0	0	0.448305611153289	0	0.551694388846711
TCGA.AO.A12B.01A	LumA	0	0	0.708891072086455	0.291108927913545	0
TCGA.GM.A5PX.01A	LumB	0	0.305302848934642	0	0.694697151065358	0
TCGA.GI.A2C9.01A	Normal	0	0	0.457838527137961	0	0.542161472862039
TCGA.EW.A1J2.01A	LumA	0	0	0.53622199020159	0	0.46377800979841
TCGA.A1.A0SP.01A	Basal	0.915363385464581	0.0225744816361192	0	0.0620621328992994	0
TCGA.E9.A22E.01A	LumB	0	0.245698554714384	0.158480885941313	0.595820559344303	0
TCGA.D8.A1X5.01A	LumB	0	0.112921212121212	0.391321212121212	0.495757575757576	0
TCGA.3C.AALI.01A	Basal	1	0	0	0	0
TCGA.A7.A4SC.01A	LumB	0	0	0.244876382563435	0.755123617436565	0
TCGA.AC.A7VB.01A	Normal	0	0	0.418663366336634	0	0.581336633663366
TCGA.AC.A3W7.01A	LumA	0	0	0.605319780382846	0	0.394680219617154
TCGA.AC.A6NO.01A	LumB	0	0.0216732696341179	0.400761283306145	0.577565447059737	0
TCGA.A7.A6VX.01A	LumB	0	0.0178559833777027	0.38653334199078	0.595610674631518	0
TCGA.E2.A1L8.01A	Her2	0	0.629324198595957	0	0.370675801404043	0
TCGA.EW.A1PH.01A	LumB	0	0.117832436587241	0	0.882167563412759	0
TCGA.E2.A1LG.01A	LumA	0	0	0.551753427982041	0.404198519597136	0.0440480524208227
TCGA.AR.A256.01A	Basal	0.713611961266369	0.150870503236165	0	0.135517535497466	0
TCGA.BH.A0HN.01A	Her2	0	0.651635095655452	0	0.348364904344548	0
TCGA.E2.A576.01A	LumB	0	0.444656637306103	0	0.555343362693897	0
TCGA.D8.A27N.01A	LumB	0	0.233691642955001	0	0.766308357045	0
TCGA.AO.A0JL.01A	LumB	0	0.0359102724559546	0.104264946567825	0.85982478097622	0
TCGA.AC.A8OS.01A	LumB	0	0.379603215767635	0	0.620396784232365	0
TCGA.C8.A27B.01A	LumB	0	0.383801796580701	0	0.616198203419299	0
TCGA.AR.A0U2.01A	Her2	0.168211546605185	0.455041641180069	0	0.376746812214746	0
TCGA.BH.A0DK.01A	LumB	0	0.192103264996203	0.079220450518856	0.72867628448494	0
TCGA.E9.A1R0.01A	LumB	0	0.276614832535885	0	0.723385167464115	0
TCGA.BH.A0DP.01A	LumB	0	0.243727410821853	0.0337855534021267	0.72248703577602	0
TCGA.W8.A86G.01A	Her2	0	0.652533730781299	0	0.347466269218701	0
TCGA.A2.A3XS.01A	LumB	0	0.308922558922559	0	0.691077441077441	0
TCGA.AR.A2LJ.01A	Basal	0.70364192382541	0.204448151237142	0	0.0919099249374479	0
TCGA.A1.A0SG.01A	Her2	0	0.630178571428571	0	0.369821428571429	0
TCGA.D8.A1XC.01A	LumB	0	0.105845309220087	0	0.894154690779913	0
TCGA.A2.A4RX.01A	LumB	0	0.456622359363874	0	0.543377640636126	0
TCGA.EW.A1P8.01A	LumB	0.251043785461942	0.206723048924098	0	0.54223316561396	0
TCGA.3C.AALK.01A	LumB	0	0.353909256633583	0	0.646090743366417	0
TCGA.C8.A26Z.01A	Her2	0	0.589954453441296	0	0.410045546558704	0
TCGA.E2.A10E.01A	Her2	0	0.707498383968972	0	0.292501616031028	0
TCGA.D8.A1JH.01A	LumB	0	0.203965474105579	0	0.796034525894421	0
TCGA.C8.A8HR.01A	LumB	0	0.368714211348256	0	0.631285788651744	0
TCGA.E9.A3Q9.01A	LumB	0	0.25639964528525	0.0354123558971327	0.708187998817618	0
TCGA.GM.A2DC.01A	Her2	0	0.553352098259979	0	0.44664790174002	0
TCGA.BH.A0GZ.01A	LumA	0	0	0.853584489063686	0.0995653073897744	0.0468502035465397
TCGA.E2.A106.01A	LumB	0	0	0.380762411347518	0.619237588652482	0
TCGA.AO.A03M.01B	LumB	0	0.398271679805943	0	0.601728320194057	0
TCGA.GM.A2DA.01A	Basal	0.959764405336361	0.040235594663639	0	0	0
TCGA.AC.A6IV.01A	LumA	0	0.0487235886156102	0.533959874691728	0.417316536692661	0
TCGA.A2.A0YG.01A	LumB	0	0.248601724539734	0	0.751398275460266	0
TCGA.D8.A1JS.01A	LumA	0	0.00637019959958745	0.588303100163805	0.405326700236607	0
TCGA.AR.A1AL.01A	LumB	0	0.121163166397415	0.152827140549273	0.726009693053312	0
TCGA.C8.A3M8.01A	LumB	0	0.322084451830074	0.0773360603349099	0.600579487835016	0
TCGA.E2.A1BD.01A	LumB	0	0	0.325294829150287	0.674705170849713	0
TCGA.OL.A5D8.01A	LumB	0	0.152387986213688	0	0.847612013786312	0
TCGA.A1.A0SE.01A	LumB	0	0	0.310936329588015	0.689063670411985	0
TCGA.D8.A1X6.01A	LumB	0	0.380528034538108	0.0742237228095423	0.54524824265235	0
TCGA.D8.A27P.01A	LumB	0	0.166739453227356	0.361516289632282	0.471744257140362	0
TCGA.B6.A1KN.01A	LumA	0	0	0.654050024846778	0.345949975153222	0
TCGA.BH.A0AW.01A	LumB	0	0	0.474142776840922	0.525857223159078	0
TCGA.A7.A4SF.01A	LumB	0	0.321750688312921	0.102250071204785	0.575999240482294	0
TCGA.D8.A27T.01A	LumB	0	0.172621063325432	0	0.827378936674568	0
TCGA.AR.A24H.01A	LumA	0	0	0.767789847040568	0	0.232210152959432
TCGA.AO.A129.01A	Her2	0	0.612797735259664	0	0.387202264740336	0
TCGA.E9.A5UO.01A	Basal	0.654034774855105	0.212463466587408	0	0.133501758557487	0
TCGA.E9.A1N6.01A	LumB	0	0.428498420367961	0	0.571501579632039	0
TCGA.OL.A5D7.01A	LumB	0	0.33978590544157	0	0.66021409455843	0
TCGA.E2.A1LB.01A	LumB	0	0	0.481984829329962	0.518015170670038	0
TCGA.EW.A6SB.01A	Basal	0.875237853609032	0.124762146390968	0	0	0
TCGA.E9.A1R5.01A	LumB	0	0.119572014173557	0.22517890641284	0.655249079413604	0
TCGA.D8.A3Z6.01A	Her2	0	0.687257774836941	0	0.312742225163059	0
TCGA.A7.A5ZX.01A	LumA	0	0	0.528002018163471	0.471997981836529	0
TCGA.E2.A15I.01A	LumB	0	0	0.338245432609445	0.661754567390555	0
TCGA.EW.A3E8.01B	Basal	0.746998187584957	0	0	0	0.253001812415043
TCGA.A2.A0SY.01A	LumA	0	0	0.716500439253785	0.160560177768591	0.122939382977624
TCGA.GM.A3NY.01A	LumB	0	0.416695712791914	0	0.583304287208086	0
TCGA.Z7.A8R5.01A	LumB	0	0.128983711048159	0	0.871016288951841	0
TCGA.E2.A1IK.01A	LumB	0	0.376547987616099	0	0.623452012383901	0
TCGA.AC.A2BK.01A	LumB	0.166193257945227	0.31818425424728	0	0.515622487807492	0
TCGA.GM.A2DM.01A	LumA	0	0	0.735127731793009	0.164771035550527	0.100101232656464
TCGA.B6.A402.01A	Basal	0.9323559023408	0.0676440976591996	0	0	0
TCGA.JL.A3YX.01A	LumB	0	0.478129819150428	0	0.521870180849572	0
TCGA.E2.A1IF.01A	Basal	0.903332881723344	0.0966671182766563	0	0	0
TCGA.OL.A66H.01A	LumA	0	0	0.724631173829378	0.275368826170622	0
TCGA.A2.A0YI.01A	LumA	0	0	0.858301439766721	0.141698560233279	0
TCGA.AQ.A04L.01B	Her2	0	0.523162880189447	0	0.476837119810553	0
TCGA.A8.A075.01A	LumA	0	0	0.734016443735428	0	0.265983556264572
TCGA.BH.A0WA.01A	LumB	0	0.434270595559245	0	0.565729404440755	0
TCGA.A7.A3RF.01A	LumB	0	0	0.371868583162218	0.628131416837782	0
TCGA.A2.A25C.01A	LumA	0	0	0.705357142857143	0	0.294642857142857
TCGA.BH.A1EX.01A	LumB	0	0.42057077913878	0	0.57942922086122	0
TCGA.E2.A1B0.01A	LumA	0	0	0.566678700361011	0	0.433321299638989
TCGA.E2.A10C.01A	LumA	0	0	0.75473136915078	0.211785095320624	0.0334835355285962
TCGA.BH.A1FM.01A	LumA	0	0	0.523614322752435	0	0.476385677247565
TCGA.PL.A8LY.01A	LumB	0	0.204036026274802	0.118033452969459	0.677930520755739	0
TCGA.AR.A5QM.01A	LumA	0	0.0117408665593897	0.571130579891531	0.417128553549079	0
TCGA.D8.A1JA.01A	LumB	0	0	0.091779497098646	0.908220502901354	0
TCGA.OL.A5RX.01A	LumB	0	0	0.446956628881222	0.553043371118778	0
TCGA.A2.A0T7.01A	LumB	0	0.280654988575781	0	0.719345011424219	0
TCGA.E9.A24A.01A	LumB	0	0.385574480097864	0	0.614425519902136	0
TCGA.UU.A93S.01A	LumB	0	0.0414089222036242	0.117385925332945	0.841205152463431	0
TCGA.4H.AAAK.01A	LumB	0	0.350017521317603	0	0.649982478682397	0
TCGA.A1.A0SO.01A	LumB	0	0.128383383668585	0.198928713886831	0.672687902444584	0
TCGA.AR.A24W.01A	LumB	0	0	0.278484673221515	0.721515326778485	0
TCGA.AC.A3TM.01A	LumA	0	0	0.524652381272251	0	0.475347618727749
TCGA.AQ.A54N.01A	LumA	0	0	0.679596688974991	0	0.320403311025009
TCGA.D8.A27E.01A	LumB	0	0	0.375529661016949	0.624470338983051	0
TCGA.AO.A12G.01A	Basal	0.640026588945135	0.259600143171243	0	0.100373267883622	0
TCGA.B6.A0RU.01A	Her2	0.238443208895949	0.634207042626423	0	0.127349748477628	0
TCGA.E9.A1N4.01A	Her2	0	0.757985877605918	0	0.242014122394082	0
TCGA.BH.A0B9.01A	LumA	0	0	0.727260869565217	0	0.272739130434783
TCGA.BH.A1F2.01A	LumA	0	0	0.692752352096954	0	0.307247647903046
TCGA.WT.AB44.01A	LumB	0	0	0.392049302451578	0.607950697548422	0
TCGA.AR.A0TQ.01A	LumB	0	0.128181024642449	0.157053649365474	0.714765325992077	0
TCGA.A7.A26J.01A	LumB	0	0.105903696424522	0.165469801194346	0.728626502381132	0
TCGA.BH.A0H3.01A	LumB	0	0	0.233449074074074	0.766550925925926	0
TCGA.BH.A8FY.01A	LumA	0	0	0.797000569512118	0.00828956527241663	0.194709865215465
TCGA.E2.A9RU.01A	LumB	0	0	0.470941176470588	0.529058823529412	0
TCGA.BH.A42T.01A	LumA	0	0	0.813915857605178	0.186084142394822	0
TCGA.D8.A1XF.01A	LumB	0	0.124398822769363	0.264374416768358	0.611226760462278	0
TCGA.GM.A2D9.01A	LumA	0	0	0.835340984539505	0.122071516646116	0.0425874988143792
TCGA.D8.A1JE.01A	LumA	0	0	0.643111671509237	0.160243407707911	0.196644920782852
TCGA.AO.A03L.01A	LumA	0	0	0.630854271356784	0.369145728643216	0
TCGA.AR.A24O.01A	LumB	0.0815080205195017	0.243709795619249	0	0.674782183861249	0
TCGA.GM.A3XL.01A	LumB	0	0.0199223473999109	0.344408376296862	0.635669276303227	0
TCGA.AN.A0XL.01A	LumB	0	0.152557254701105	0.203921855564498	0.643520889734397	0
TCGA.B6.A401.01A	LumB	0	0.221654515184569	0.132786038234112	0.645559446581319	0
TCGA.A7.A26E.01A	Her2	0	0.680309944856437	0	0.319690055143563	0
TCGA.E9.A1R3.01A	Her2	0	0.705184727978132	0	0.294815272021868	0
TCGA.D8.A1JT.01A	Basal	1	0	0	0	0
TCGA.D8.A1JC.01A	Basal	0.771250828616593	0.16067513130386	0	0.0680740400795472	0
TCGA.D8.A1X7.01A	Basal	0.806576507798015	0	0	0	0.193423492201985
TCGA.C8.A275.01A	Basal	0.918375995931514	0.0816240040684862	0	0	0
TCGA.E9.A1N3.01A	Basal	0.808052218114603	0	0	0	0.191947781885397
TCGA.E9.A229.01A	LumB	0	0.294165025953105	0	0.705834974046895	0
TCGA.D8.A1Y0.01A	LumB	0	0.185166593461756	0.129321704210328	0.685511702327916	0
TCGA.OL.A5RW.01A	LumB	0	0.0617161482321264	0.1124495146319	0.825834337135974	0
TCGA.BH.A0DQ.01A	LumB	0	0.227314716123073	0.206849996447097	0.56583528742983	0
TCGA.C8.A1HL.01A	LumA	0	0	0.675526924760773	0.103508662205266	0.220964413033961
TCGA.A2.A3XU.01A	Basal	0.671400698761287	0.206225327827941	0	0.122373973410772	0
TCGA.E2.A10F.01A	Basal	0.88951447791752	0	0	0	0.11048552208248
TCGA.AN.A0XT.01A	LumB	0	0.15827648734997	0.0323806234349365	0.809342889215094	0
TCGA.EW.A1OZ.01A	LumB	0	0.44336552023435	0	0.55663447976565	0
TCGA.A7.A3J1.01A	LumB	0	0	0.381475310511966	0.618524689488034	0
TCGA.MS.A51U.01A	LumB	0	0.0906590257879656	0.0551289398280802	0.854212034383954	0
TCGA.AC.A2B8.01A	LumB	0	0.0833889259506338	0.0673782521681121	0.849232821881254	0
TCGA.LL.A50Y.01A	LumB	0	0.44447251414713	0	0.55552748585287	0
TCGA.GM.A2DB.01A	Basal	0.88663945278023	0	0	0	0.113360547219771
TCGA.A2.A0YC.01A	LumB	0.240436148586213	0.325940984414464	0	0.433622866999322	0
TCGA.AN.A0XU.01A	LumB	0	0.215264886477224	0	0.784735113522776	0
TCGA.JL.A3YW.01A	LumA	0	0.100689815083184	0.519332212625355	0.379977972291461	0
TCGA.BH.A204.01A	LumB	0	0.187199906312215	0	0.812800093687785	0
TCGA.B6.A0RS.01A	LumB	0	0	0.475371447028424	0.524628552971576	0
TCGA.AC.A62Y.01A	LumB	0	0	0.00409020561574176	0.995909794384258	0
TCGA.E9.A1RB.01A	LumA	0	0	0.670667632937766	0	0.329332367062234
TCGA.BH.A0W4.01A	LumB	0	0.0143658671927986	0.379369874838153	0.606264257969049	0
TCGA.E9.A3X8.01A	LumB	0	0.30966417168974	0.139034245214281	0.551301583095979	0
TCGA.A2.A0T6.01A	LumB	0	0.0923156647912348	0	0.907684335208765	0
TCGA.A2.A0T0.01A	LumA	0	0	0.529822444406137	0.470177555593863	0
TCGA.B6.A0WZ.01A	LumB	0.218958010109604	0.262999849857364	0	0.518042140033031	0
TCGA.AN.A0XS.01A	LumB	0	0	0.30970583347183	0.69029416652817	0
TCGA.A1.A0SQ.01A	LumB	0	0.0230525118256392	0.318603676426561	0.6583438117478	0
TCGA.OL.A66J.01A	LumB	0	0.223600641063691	0.00480797768148632	0.771591381254823	0
TCGA.BH.AB28.01A	LumB	0	0.357254179654293	0	0.642745820345707	0
TCGA.EW.A6SC.01A	LumB	0	0.244685442969677	0	0.755314557030323	0
TCGA.E2.A1LL.01A	Her2	0.278013487561967	0.450761466660712	0	0.271225045777321	0
TCGA.A2.A0YD.01A	LumA	0	0.163746994455076	0.480641837185338	0.355611168359586	0
TCGA.D8.A1X9.01A	LumB	0	0.367593305117353	0	0.632406694882647	0
TCGA.D8.A1XZ.01A	LumB	0	0.0140906134836332	0.295324806705687	0.69058457981068	0
TCGA.AO.A12E.01A	LumB	0	0.282997149747862	0	0.717002850252138	0
TCGA.AR.A1AU.01A	LumB	0	0.339265582219359	0	0.660734417780641	0
TCGA.E2.A1IE.01A	LumB	0	0.0471331389698737	0	0.952866861030126	0
TCGA.A2.A0T5.01A	LumB	0	0.185645869362778	0	0.814354130637222	0
TCGA.D8.A1XG.01A	Basal	0.830693124339948	0.0810961036073592	0	0.088210772052693	0
TCGA.AR.A24L.01A	LumB	0	0.0761983100276677	0.0754505346593883	0.848351155312944	0
TCGA.A2.A0CT.01A	Basal	0.949922839506173	0	0	0	0.0500771604938272
TCGA.D8.A1XQ.01A	LumB	0	0	0.477880658436214	0.522119341563786	0
TCGA.E2.A15J.01A	LumB	0	0.148582855155625	0	0.851417144844375	0
TCGA.LD.A66U.01A	LumB	0	0	0.243131604226705	0.756868395773295	0
TCGA.BH.A0H7.01A	LumB	0	0.0512068036174163	0.408516499970055	0.540276696412529	0
TCGA.BH.A0E0.01A	LumA	0	0	0.656034148234381	0.245634458672875	0.0983313930927435
TCGA.AO.A1KP.01A	LumB	0	0.334319208431921	0	0.665680791568079	0
TCGA.B6.A0RN.01A	LumB	0	0.247826086956522	0	0.752173913043478	0
TCGA.AR.A1AY.01A	LumA	0	0	0.688603150502942	0	0.311396849497058
TCGA.E9.A1RD.01A	LumA	0	0	0.637205387205387	0.362794612794613	0
TCGA.AR.A254.01A	LumB	0	0.0766617771944723	0.172855709102139	0.750482513703389	0
TCGA.D8.A27L.01A	LumB	0	0.301578177257525	0	0.698421822742475	0
TCGA.S3.AA10.01A	Basal	0.637633469881136	0.287354778053858	0	0.0750117520650057	0
TCGA.E9.A1RE.01A	LumB	0	0.0802006834872391	0.166436413873337	0.753362902639424	0
TCGA.BH.A0BT.01A	LumA	0	0.121168658698539	0.481115537848606	0.397715803452855	0
TCGA.D8.A1J8.01A	LumB	0	0.335770830538038	0	0.664229169461962	0
TCGA.AC.A3YI.01A	LumB	0	0.217817255567892	0.163477238586637	0.618705505845471	0
TCGA.BH.A8FZ.01A	LumA	0	0	0.883465733135856	0	0.116534266864144
TCGA.AR.A0TV.01A	LumB	0	0.318919227693362	0	0.681080772306638	0
TCGA.E9.A1RH.01A	LumB	0	0	0.481166219839142	0.518833780160858	0
TCGA.AO.A1KT.01A	LumA	0	0	0.679115457850095	0	0.320884542149905
TCGA.A2.A4S3.01A	LumB	0	0.353541288323897	0	0.646458711676103	0
TCGA.E9.A22B.01A	LumB	0	0	0.377992551870899	0.622007448129101	0
TCGA.EW.A1P4.01A	LumB	0	0.18560036111947	0	0.81439963888053	0
TCGA.BH.A1FC.01A	Basal	1	0	0	0	0
TCGA.D8.A1JD.01A	LumB	0	0.0510713031260976	0.143238496663154	0.805690200210748	0
TCGA.B6.A409.01A	LumB	0	0.194195202343893	0	0.805804797656107	0
TCGA.LL.A6FR.01A	Her2	0	0.582415509957755	0	0.417584490042245	0
TCGA.A2.A0SW.01A	LumB	0	0.308720219914478	0	0.691279780085522	0
TCGA.A7.A3IZ.01A	LumB	0	0.311238647830474	0	0.688761352169526	0
TCGA.E9.A22H.01A	Basal	0.993320479272828	0.00667952072717257	0	0	0
TCGA.A1.A0SI.01A	LumB	0	0.10075972680531	0.134371882434195	0.764868390760494	0
TCGA.OL.A5RU.01A	LumB	0	0.188987979837146	0.228693291973633	0.582318728189221	0
TCGA.B6.A0X1.01A	Basal	0.841631847725163	0.158368152274838	0	0	0
TCGA.A2.A1FZ.01A	LumB	0	0	0	1	0
TCGA.E9.A3HO.01A	LumB	0.109656172815306	0.418904614419571	0	0.471439212765123	0
TCGA.AC.A3TN.01A	LumA	0	0.0492573634303936	0.656960644457498	0.293781992112109	0
TCGA.EW.A1P0.01A	Normal	0	0	0.498772138711118	0	0.501227861288882
TCGA.E2.A10B.01A	Basal	0.843819275836588	0.156180724163412	0	0	0
TCGA.E2.A2P6.01A	LumB	0	0.131937487477459	0	0.868062512522541	0
TCGA.XX.A899.01A	LumB	0	0.315536205316224	0	0.684463794683776	0
TCGA.E9.A1N5.01A	LumB	0	0.176019453797232	0	0.823980546202768	0
TCGA.AC.A3EH.01A	LumA	0	0.2006399680016	0.44352782360882	0.35583220838958	0
TCGA.E9.A249.01A	LumB	0	0.287803376263533	0.124634409153882	0.587562214582585	0
TCGA.BH.A0DS.01A	LumA	0	0	0.543135683760684	0.456864316239316	0
TCGA.S3.A6ZF.01A	Her2	0	0.611827783600742	0	0.388172216399258	0
TCGA.BH.A0HP.01A	Basal	0.97287307354968	0.0271269264503195	0	0	0
TCGA.B6.A40C.01A	LumB	0	0.0736036036036036	0	0.926396396396396	0
TCGA.PL.A8LX.01A	Her2	0	0.670609026644916	0	0.329390973355084	0
TCGA.A2.A3XZ.01A	LumA	0	0	0.63725152740728	0	0.36274847259272
TCGA.E9.A295.01A	Basal	0.86257212605415	0	0	0	0.13742787394585
TCGA.C8.A26W.01A	LumB	0	0.184385871808479	0.358570670440474	0.457043457751047	0
TCGA.AO.A0JJ.01A	Her2	0	0.510921758779776	0	0.489078241220224	0
TCGA.BH.A1FR.01A	Her2	0.182442080051587	0.504398691907328	0	0.313159228041085	0
TCGA.B6.A0RI.01A	LumA	0	0	0.717316599432243	0.0817271776482892	0.200956222919468
TCGA.A2.A0EU.01A	Her2	0.148895708173056	0.465444958291913	0	0.38565933353503	0
TCGA.E9.A245.01A	LumB	0	0.0760533654933293	0.168915353885581	0.75503128062109	0
TCGA.AQ.A1H3.01A	LumB	0	0.491662289915966	0	0.508337710084034	0
TCGA.AQ.A04H.01B	LumA	0	0	0.685306198655713	0.314693801344287	0
TCGA.BH.A0HY.01A	LumA	0	0	0.540779283639884	0.459220716360116	0
TCGA.EW.A1PF.01A	LumB	0	0	0.213863143364228	0.786136856635772	0
TCGA.A2.A0YE.01A	Normal	0	0	0.47975152721532	0	0.52024847278468
TCGA.B6.A40B.01A	Basal	0.683678569445216	0.202199144777031	0	0.114122285777753	0
TCGA.AO.A125.01A	LumA	0	0	0.632015306122449	0	0.367984693877551
TCGA.BH.A42U.01A	LumA	0	0	0.670783107139847	0	0.329216892860153
TCGA.A7.A13H.01A	LumA	0	0	0.743423507462687	0	0.256576492537313
TCGA.BH.A0BC.01A	Basal	1	0	0	0	0
TCGA.BH.A0BA.01A	Her2	0.114540907466952	0.649446230796713	0	0.236012861736334	0
TCGA.E9.A2JS.01A	LumB	0	0.124618275781066	0	0.875381724218934	0
TCGA.A8.A0A6.01A	LumA	0	0	0.706015086067952	0.116626909934885	0.177358003997163
TCGA.E9.A1RA.01A	LumA	0	0	0.531848504411448	0.468151495588552	0
TCGA.A1.A0SF.01A	LumA	0	0	0.513603256212511	0.486396743787489	0
TCGA.AC.A3W5.01A	LumA	0	0	0.519619102306441	0	0.480380897693559
TCGA.EW.A1PA.01A	LumB	0	0	0.392894384030985	0.607105615969015	0
TCGA.BH.A1ET.01A	LumB	0	0.0500943650579671	0.404044216770019	0.545861418172014	0
TCGA.E9.A227.01A	Her2	0	0.56269592476489	0	0.43730407523511	0
TCGA.BH.A0E2.01A	LumB	0	0.371297939129248	0	0.628702060870752	0
TCGA.5T.A9QA.01A	Basal	0.805011416897008	0.194988583102992	0	0	0
TCGA.AR.A24N.01A	LumA	0	0.0812292358803987	0.609025470653378	0.256201550387597	0.0535437430786268
TCGA.AR.A2LK.01A	LumB	0	0.162044348979721	0.310379682860572	0.527575968159707	0
TCGA.D8.A73X.01A	Basal	1	0	0	0	0
TCGA.B6.A0X4.01A	Basal	0.821501401988274	0	0	0	0.178498598011726
TCGA.OL.A5DA.01A	Her2	0	0.686921364115786	0	0.313078635884214	0
TCGA.LQ.A4E4.01A	LumB	0	0.355253878702398	0	0.644746121297602	0
TCGA.A7.A425.01A	Basal	0.917612137203166	0	0	0	0.0823878627968338
TCGA.BH.A0HK.01A	LumB	0	0.155480680397804	0.375794793761209	0.468724525840987	0
TCGA.AO.A126.01A	LumB	0	0.164309591154538	0.0892260221136539	0.746464386731808	0
TCGA.D8.A1X8.01A	LumA	0	0	0.642972945587192	0	0.357027054412808
TCGA.AO.A0JA.01A	LumB	0	0.427266849846452	0	0.572733150153548	0
TCGA.5L.AAT0.01A	Her2	0	0.760956175298805	0.197875166002656	0	0.0411686586985392
TCGA.AC.A3YJ.01A	Basal	0.61304369841511	0.221732745961821	0	0.16522355562307	0
TCGA.EW.A1J6.01A	LumB	0	0	0.315860405731309	0.684139594268691	0
TCGA.E9.A1RG.01A	LumA	0	0	0.748419120146869	0.0365132249949004	0.215067654858231
TCGA.A7.A13D.01A	LumA	0	0	0.760724447362661	0	0.239275552637339
TCGA.BH.A202.01A	LumA	0	0	0.59098125188993	0	0.40901874811007
TCGA.WT.AB41.01A	Basal	0.984802784222738	0	0	0	0.0151972157772622
TCGA.BH.A0HX.01A	LumA	0	0	0.579448989041519	0	0.420551010958481
TCGA.C8.A27A.01A	Her2	0	0.661011045875211	0	0.338988954124789	0
TCGA.A2.A25D.01A	Basal	0.860814377277868	0.139185622722131	0	0	0
TCGA.BH.A201.01A	LumB	0	0.010811956752173	0.388170447318211	0.601017595929616	0
TCGA.AR.A5QP.01A	LumA	0	0	0.759952465834819	0.130917013269954	0.109130520895227
TCGA.BH.A0W3.01A	LumA	0	0	0.583655404563022	0.416344595436978	0
TCGA.AR.A24V.01A	LumA	0	0	0.698270459957388	0	0.301729540042612
TCGA.AC.A23C.01A	LumA	0	0	0.614917915774447	0	0.385082084225553
TCGA.E9.A1N8.01A	LumB	0	0.267705382436261	0	0.732294617563739	0
TCGA.AN.A0XV.01A	Basal	0.750464363424083	0.116064320967999	0	0.133471315607918	0
TCGA.A2.A1FX.01A	LumA	0	0	0.634984984984985	0	0.365015015015015
TCGA.AR.A2LO.01A	LumB	0	0	0	1	0
TCGA.D8.A27V.01A	LumB	0	0.286322072644145	0	0.713677927355855	0
TCGA.A2.A0YF.01A	LumB	0	0.0481166259374737	0.195247324513356	0.75663604954917	0
TCGA.BH.A0H6.01A	Basal	0.829133977066989	0.170866022933011	0	0	0
TCGA.OL.A66L.01A	LumA	0	0.153238546603475	0.462407114855772	0.384354338540752	0
TCGA.A8.A0AD.01A	Normal	0.223695317543076	0	0.1650032275684	0	0.611301454888525
TCGA.PE.A5DD.01A	LumB	0	0.248247978436658	0	0.751752021563342	0
TCGA.E2.A105.01A	LumB	0	0	0.210153583617747	0.789846416382253	0
TCGA.A2.A0T4.01A	LumB	0	0.263208971317662	0	0.736791028682338	0
TCGA.Z7.A8R6.01A	Basal	1	0	0	0	0
TCGA.A2.A0YL.01A	Basal	1	0	0	0	0
TCGA.C8.A1HE.01A	LumB	0	0	0.450496474312851	0.549503525687149	0
TCGA.E9.A1NH.01A	LumB	0	0.156843856730011	0.346352570277607	0.496803572992381	0
TCGA.A7.A26I.01A	Her2	0	0.561695890559687	0.223060637316107	0.215243472124206	0
TCGA.E2.A1IL.01A	Her2	0	0.522899300565297	0	0.477100699434703	0
TCGA.AC.A2FM.01A	Her2	0.0601250168637856	0.580608895084769	0	0.359266088051446	0
TCGA.B6.A1KF.01A	LumA	0	0.0998163789937569	0.627763496143959	0.272420124862284	0
TCGA.AO.A0JF.01A	LumA	0	0	0.54990115208944	0	0.45009884791056
TCGA.A2.A04R.01A	LumB	0	0.0411618942731278	0	0.958838105726872	0
TCGA.D8.A1XW.01A	LumA	0	0	0.643576054612288	0	0.356423945387712
TCGA.E2.A1AZ.01A	LumA	0	0.253910950661853	0.644490287089565	0.101598762248582	0
