libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.AO.A1KR.01A.12R.A144.07	Basal	0.944407981097401	0.0555920189025991	0	0	0
TCGA.A2.A3Y0.01A.11R.A239.07	Basal	0.787193251533742	0.212806748466258	0	0	0
TCGA.BH.A1FH.01A.12R.A13Q.07	LumA	0	0	0.534861743087154	0	0.465138256912846
TCGA.A7.A0D9.01A.31R.A056.07	LumA	0	0	0.693441158960111	0	0.306558841039889
TCGA.AN.A0XR.01A.11R.A109.07	LumB	0	0.235534422716314	0	0.764465577283686	0
TCGA.C8.A1HN.01A.11R.A137.07	LumB	0	0.215618245933341	0	0.784381754066659	0
TCGA.A2.A0SX.01A.12R.A084.07	Basal	0.964865236523652	0	0	0	0.0351347634763476
TCGA.BH.A5J0.01A.11R.A27Q.07	LumA	0	0	0.71816892530728	0.28183107469272	0
TCGA.BH.A0B3.01A.11R.A056.07	Basal	0.82472669735328	0.17527330264672	0	0	0
TCGA.AO.A12B.01A.11R.A10J.07	LumB	0	0	0.331363759847867	0.668636240152133	0
TCGA.GI.A2C9.01A.11R.A21T.07	Basal	0.741942952398592	0	0	0	0.258057047601408
TCGA.A1.A0SP.01A.11R.A084.07	Basal	1	0	0	0	0
TCGA.E9.A22E.01A.11R.A157.07	LumB	0	0	0.151640675763483	0.848359324236517	0
TCGA.D8.A1X5.01A.11R.A14D.07	LumB	0	0.325318918918919	0.133751351351351	0.54092972972973	0
TCGA.3C.AALI.01A.11R.A41B.07	Her2	0	0.662162162162162	0	0.337837837837838	0
TCGA.AC.A7VB.01A.11R.A352.07	LumB	0	0.0745239401300839	0.0726432097797978	0.852832850090118	0
TCGA.AC.A6NO.01A.12R.A33J.07	LumA	0	0	0.732613350712224	0.244763057443441	0.0226235918443348
TCGA.A7.A6VX.01A.12R.A33J.07	LumB	0	0.336682278289772	0	0.663317721710228	0
TCGA.EW.A1PH.01A.11R.A14M.07	Basal	0.895847632120796	0.104152367879204	0	0	0
TCGA.AR.A256.01A.11R.A169.07	Basal	0.987109318738298	0.0128906812617024	0	0	0
TCGA.BH.A0HN.01A.11R.A10U.07	LumA	0	0.0898994946970959	0.545449497473485	0.364651007829419	0
TCGA.D8.A27N.01A.11R.A16F.07	Her2	0	0.509464856230032	0	0.490535143769968	0
TCGA.AO.A0JL.01A.11R.A056.07	Basal	0.935136897001304	0.0648631029986962	0	0	0
TCGA.C8.A27B.01A.11R.A169.07	Basal	0.808092923426551	0.157881446878354	0	0.034025629695095	0
TCGA.AR.A0U2.01A.11R.A109.07	LumB	0	0.427118792004888	0	0.572881207995112	0
TCGA.BH.A0DK.01A.21R.A056.07	LumA	0	0	0.658495350803043	0.219659461417703	0.121845187779254
TCGA.E9.A1R0.01A.22R.A16F.07	LumA	0	0	0.814798292014531	0.0286151296921802	0.156586578293289
